dispositivo,metodo_tracking,paginas_vistas,tempo_sessao_segundos,scroll_depth_max,baixou_material_rico,cargo,tamanho_empresa,tipo_email,converteu,origem_canal_Direct,origem_canal_Google Ads,origem_canal_LinkedIn Ads,origem_canal_Meta Ads,origem_canal_Organic Search,origem_canal_Referral,campanha_tipo_Lookalike,campanha_tipo_Nenhuma,campanha_tipo_PMax,campanha_tipo_Retargeting,campanha_tipo_Search,campanha_tipo_Sem Rastreio
1,0,0.9230769230769231,0.7843137254901961,0.33333333333333337,0,4,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0.8461538461538463,0.20833333333333331,0.33333333333333337,1,2,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0.6153846153846154,0.18075980392156862,1.0,0,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1,1,0.5384615384615385,0.2867647058823529,1.0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1.0000000000000002,0.9742647058823529,0.0,0,2,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0.38461538461538464,0.38848039215686275,1.0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1.0000000000000002,0.5968137254901961,1.0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0.0,0.02205882352941177,0.6666666666666666,0,4,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0.23076923076923078,0.16176470588235292,0.0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0.4615384615384616,0.10784313725490197,0.0,0,2,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0.6923076923076923,0.31862745098039214,0.33333333333333337,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.3076923076923077,0.2512254901960784,1.0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0,0.23076923076923078,0.26715686274509803,0.6666666666666666,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.6153846153846154,0.13112745098039214,0.33333333333333337,0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0.5384615384615385,0.09068627450980392,0.6666666666666666,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.15384615384615385,0.06862745098039216,0.0,0,2,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,1,1.0000000000000002,0.8026960784313726,1.0,0,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0
0,1,0.38461538461538464,0.4031862745098039,0.6666666666666666,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0.8461538461538463,0.8186274509803921,0.33333333333333337,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0
0,0,1.0000000000000002,0.948529411764706,0.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,1.0000000000000002,0.5024509803921569,0.6666666666666666,0,5,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,1,0.8461538461538463,0.678921568627451,0.6666666666666666,1,5,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0.23076923076923078,0.16176470588235292,0.33333333333333337,0,3,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,0.4615384615384616,0.4424019607843137,0.6666666666666666,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0.0,0.049019607843137254,0.0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,0.04656862745098039,0.6666666666666666,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,1.0000000000000002,0.982843137254902,1.0,1,2,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0.8461538461538463,0.6053921568627452,1.0,0,3,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0.8461538461538463,0.6936274509803921,0.33333333333333337,1,4,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0.38461538461538464,0.19730392156862744,1.0,0,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0.6923076923076923,0.5147058823529412,1.0,1,5,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0.7692307692307694,0.6550245098039216,0.6666666666666666,0,2,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0
0,1,0.9230769230769231,0.4736519607843137,0.0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0.9230769230769231,0.7046568627450981,0.0,0,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,0,1.0000000000000002,0.6139705882352942,0.6666666666666666,1,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,1,0.4615384615384616,0.35661764705882354,1.0,1,2,4,1,1,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0.9230769230769231,0.7604166666666667,0.6666666666666666,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.6153846153846154,0.4454656862745098,1.0,0,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0.4615384615384616,0.41237745098039214,1.0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.6153846153846154,0.11458333333333333,1.0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0.6923076923076923,0.29411764705882354,0.0,1,4,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1.0000000000000002,0.2622549019607843,0.33333333333333337,0,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,0.6153846153846154,0.24142156862745096,0.0,0,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1.0000000000000002,0.6568627450980392,1.0,0,3,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,1.0000000000000002,0.7083333333333334,0.6666666666666666,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0.5384615384615385,0.3946078431372549,0.6666666666666666,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.4615384615384616,0.1764705882352941,1.0,0,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1,0,0.8461538461538463,0.3995098039215686,0.33333333333333337,0,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,1,0.15384615384615385,0.1605392156862745,0.0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0.7692307692307694,0.607843137254902,0.0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,1.0000000000000002,0.7598039215686275,1.0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0.15384615384615385,0.04840686274509804,1.0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.7692307692307694,0.7493872549019608,0.33333333333333337,0,3,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0.3076923076923077,0.11948529411764706,0.0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.4615384615384616,0.35661764705882354,0.33333333333333337,0,4,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1,1,0.9230769230769231,0.5214460784313726,0.0,0,5,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0.8461538461538463,0.7965686274509804,0.33333333333333337,0,2,4,1,1,0,1,0,0,0,0,0,0,0,1,0,0
0,1,0.6923076923076923,0.5024509803921569,0.33333333333333337,0,4,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1,0.4615384615384616,0.23223039215686272,0.33333333333333337,0,4,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0.0,0.0545343137254902,0.6666666666666666,0,4,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0.5384615384615385,0.42401960784313725,0.6666666666666666,0,4,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,1,0.0,0.03553921568627451,0.6666666666666666,0,4,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0.9230769230769231,0.23468137254901958,0.0,1,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1.0000000000000002,0.6139705882352942,0.33333333333333337,0,5,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0
0,1,0.7692307692307694,0.45955882352941174,1.0,0,2,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0.23076923076923078,0.12745098039215685,1.0,0,5,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0.07692307692307693,0.06740196078431372,0.0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0.3076923076923077,0.3492647058823529,0.0,1,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0.38461538461538464,0.09436274509803921,1.0,1,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.23076923076923078,0.05637254901960785,0.33333333333333337,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1.0000000000000002,0.8970588235294118,0.6666666666666666,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.8461538461538463,0.8186274509803921,0.0,0,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.9230769230769231,0.5533088235294118,0.0,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.23076923076923078,0.15931372549019607,0.0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,0.4615384615384616,0.16360294117647056,1.0,0,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0.7692307692307694,0.607843137254902,0.6666666666666666,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.23076923076923078,0.23774509803921567,0.33333333333333337,0,4,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0
0,1,0.07692307692307693,0.09926470588235294,0.33333333333333337,0,2,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0
0,1,0.23076923076923078,0.20098039215686272,1.0,1,5,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0,1,0.4615384615384616,0.09068627450980392,0.0,0,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,1,0.0,0.05024509803921569,1.0,1,4,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,0,0.23076923076923078,0.23529411764705882,1.0,1,4,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0.38461538461538464,0.16421568627450978,0.33333333333333337,1,3,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,1,0.5384615384615385,0.4877450980392157,0.6666666666666666,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,0.5384615384615385,0.11029411764705882,0.33333333333333337,0,2,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,0.9230769230769231,0.6887254901960784,1.0,0,5,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0.6153846153846154,0.41237745098039214,1.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.3076923076923077,0.17769607843137253,0.0,0,4,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
0,0,1.0000000000000002,0.7426470588235294,0.0,0,3,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0.07692307692307693,0.09926470588235294,1.0,0,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,1,0.15384615384615385,0.18995098039215685,0.33333333333333337,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,1,0.07692307692307693,0.05637254901960785,0.0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0.6153846153846154,0.41237745098039214,0.6666666666666666,0,5,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1,1,0.38461538461538464,0.19362745098039214,0.6666666666666666,0,4,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,0,1.0000000000000002,0.8541666666666667,1.0,0,4,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,1,0.7692307692307694,0.2910539215686274,0.6666666666666666,0,4,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0
0,1,0.8461538461538463,0.4362745098039216,0.6666666666666666,0,2,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0
1,0,0.0,0.009191176470588236,0.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.15384615384615385,0.06311274509803921,0.0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0.4615384615384616,0.16789215686274508,0.33333333333333337,0,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,1,0.4615384615384616,0.2708333333333333,0.0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0.3076923076923077,0.2512254901960784,0.33333333333333337,0,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0.15384615384615385,0.028186274509803926,0.0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.9230769230769231,0.23468137254901958,1.0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0.4615384615384616,0.16789215686274508,0.33333333333333337,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.3076923076923077,0.07965686274509803,1.0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0.38461538461538464,0.24877450980392157,0.33333333333333337,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.15384615384615385,0.11458333333333333,0.6666666666666666,0,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0.38461538461538464,0.26715686274509803,0.33333333333333337,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.4615384615384616,0.34375,0.33333333333333337,1,5,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
0,1,1.0000000000000002,0.545343137254902,0.33333333333333337,0,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0
0,1,0.5384615384615385,0.2230392156862745,0.33333333333333337,0,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,0.07692307692307693,0.09681372549019608,0.33333333333333337,0,4,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1,1,0.07692307692307693,0.06740196078431372,0.6666666666666666,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,1.0000000000000002,0.28799019607843135,0.33333333333333337,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0.38461538461538464,0.41789215686274506,1.0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.5384615384615385,0.33088235294117646,0.33333333333333337,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0.3076923076923077,0.07965686274509803,0.33333333333333337,0,2,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,1,1.0000000000000002,0.24509803921568624,1.0,0,4,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0.037990196078431376,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0.7692307692307694,0.4730392156862745,0.0,0,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,1,0.0,0.05392156862745098,0.6666666666666666,0,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0.6923076923076923,0.45955882352941174,0.33333333333333337,0,4,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1,0,0.6153846153846154,0.19730392156862744,0.33333333333333337,0,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,1,0.23076923076923078,0.11274509803921569,0.0,1,3,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0.8461538461538463,0.49509803921568624,0.33333333333333337,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,0.6923076923076923,0.545343137254902,0.6666666666666666,1,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0
1,0,0.0,0.03308823529411765,1.0,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.7692307692307694,0.6280637254901961,0.33333333333333337,0,3,4,1,1,0,0,1,0,0,0,0,0,1,0,0,0
0,1,0.5384615384615385,0.2818627450980392,1.0,0,4,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0.07692307692307693,0.13235294117647056,0.6666666666666666,0,4,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0
0,1,0.8461538461538463,0.6421568627450981,0.0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1,0.07692307692307693,0.03676470588235294,0.6666666666666666,1,3,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,1,0.0,0.015318627450980392,0.6666666666666666,0,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0.0,0.0,0.6666666666666666,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.6153846153846154,0.5392156862745099,0.6666666666666666,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.9230769230769231,0.9276960784313726,1.0,0,4,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1,1,0.0,0.015931372549019607,0.6666666666666666,1,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
0,1,0.38461538461538464,0.24142156862745096,0.6666666666666666,1,4,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0.8461538461538463,0.6127450980392157,0.6666666666666666,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.4615384615384616,0.4981617647058823,0.6666666666666666,0,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,1,0.23076923076923078,0.19362745098039214,1.0,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0.3076923076923077,0.07659313725490197,0.6666666666666666,0,5,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0.23076923076923078,0.26715686274509803,0.0,1,2,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,0,0.23076923076923078,0.125,0.6666666666666666,0,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0.6923076923076923,0.5269607843137255,0.6666666666666666,0,4,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0
1,1,0.0,0.02450980392156863,0.33333333333333337,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0.38461538461538464,0.22671568627450978,0.33333333333333337,0,5,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,0,1.0000000000000002,0.8112745098039216,0.33333333333333337,0,3,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,1,0.6923076923076923,0.3799019607843137,0.6666666666666666,0,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
0,0,1.0000000000000002,0.9056372549019608,0.0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.6923076923076923,0.2696078431372549,0.0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.4615384615384616,0.3480392156862745,0.33333333333333337,0,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,1,0.4615384615384616,0.42953431372549017,0.33333333333333337,0,2,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0.5384615384615385,0.12009803921568628,0.6666666666666666,0,3,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0.4615384615384616,0.35661764705882354,0.0,1,2,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0.38461538461538464,0.23774509803921567,0.0,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.8461538461538463,0.8333333333333334,0.33333333333333337,0,1,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0,0.5384615384615385,0.5171568627450981,0.0,0,4,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0.15384615384615385,0.18627450980392155,0.33333333333333337,0,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0.6153846153846154,0.16973039215686272,0.33333333333333337,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.15384615384615385,0.13664215686274508,1.0,1,3,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0.23076923076923078,0.13970588235294115,1.0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.9230769230769231,0.35416666666666663,0.6666666666666666,0,5,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0.6923076923076923,0.6924019607843137,0.33333333333333337,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,1.0000000000000002,0.38235294117647056,0.6666666666666666,0,5,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0.38461538461538464,0.30759803921568624,1.0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
0,1,0.8461538461538463,0.678921568627451,0.0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
0,1,1.0000000000000002,0.5625,1.0,0,1,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,0.8461538461538463,0.6200980392156863,1.0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
1,0,0.5384615384615385,0.2034313725490196,1.0,0,3,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,1,0.15384615384615385,0.14031862745098037,0.0,0,5,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0
1,0,0.9230769230769231,0.33026960784313725,1.0,0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0.6923076923076923,0.15931372549019607,0.33333333333333337,0,4,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
0,1,0.38461538461538464,0.08700980392156862,0.33333333333333337,1,2,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0.3076923076923077,0.3370098039215686,1.0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,1,0.3076923076923077,0.22671568627450978,0.6666666666666666,0,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,1,0.3076923076923077,0.09803921568627451,0.6666666666666666,0,3,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,0.6153846153846154,0.32965686274509803,0.0,0,4,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0.9230769230769231,0.8958333333333334,0.0,1,3,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0
0,1,0.4615384615384616,0.36090686274509803,0.33333333333333337,0,3,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,0.8461538461538463,0.1568627450980392,0.33333333333333337,1,4,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,1,0.6153846153846154,0.13664215686274508,1.0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0.6153846153846154,0.32414215686274506,0.6666666666666666,1,3,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0.9230769230769231,0.5294117647058824,0.33333333333333337,0,5,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,1,1.0000000000000002,0.20220588235294115,0.6666666666666666,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0.38461538461538464,0.32598039215686275,0.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,1,1.0000000000000002,0.511029411764706,0.0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0.38461538461538464,0.3223039215686274,1.0,0,2,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0.23076923076923078,0.11274509803921569,1.0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0.5384615384615385,0.15441176470588233,0.33333333333333337,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,1.0000000000000002,0.8541666666666667,0.6666666666666666,1,3,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0.07692307692307693,0.11764705882352942,0.33333333333333337,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.3076923076923077,0.25735294117647056,0.33333333333333337,1,1,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0.0,0.015931372549019607,0.6666666666666666,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.6923076923076923,0.698529411764706,0.33333333333333337,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1.0000000000000002,0.7169117647058824,1.0,0,4,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0.07692307692307693,0.08333333333333333,0.6666666666666666,1,4,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0
1,1,0.0,0.01654411764705882,0.6666666666666666,0,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0,0.38461538461538464,0.14583333333333331,0.33333333333333337,0,5,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0.07692307692307693,0.07352941176470588,0.6666666666666666,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.8461538461538463,0.2818627450980392,1.0,0,4,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,0,0.23076923076923078,0.11029411764705882,1.0,1,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0.9230769230769231,0.7365196078431373,0.0,0,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0.3076923076923077,0.19914215686274508,0.0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.4615384615384616,0.46384803921568624,0.0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.6923076923076923,0.3492647058823529,0.0,0,4,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0.0,0.04105392156862745,0.33333333333333337,0,1,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0
0,1,0.8461538461538463,0.24509803921568624,0.0,0,3,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0.7692307692307694,0.6280637254901961,0.0,0,3,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1,0,0.3076923076923077,0.30943627450980393,0.0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.23076923076923078,0.27696078431372545,0.0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.4615384615384616,0.33946078431372545,0.33333333333333337,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0
0,0,1.0000000000000002,0.6311274509803922,0.0,1,4,4,1,1,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0.6923076923076923,0.5943627450980392,0.6666666666666666,0,4,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0.4615384615384616,0.1721813725490196,1.0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.5384615384615385,0.5661764705882353,0.6666666666666666,0,4,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1,0,0.23076923076923078,0.10294117647058823,0.33333333333333337,0,3,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0.23076923076923078,0.2622549019607843,0.33333333333333337,0,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.6923076923076923,0.625,0.33333333333333337,0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,0.3076923076923077,0.31862745098039214,1.0,1,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
